2018-12-28 12:50:10.087 [main] INFO  o.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter - Looking for @ControllerAdvice: org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@7e07db1f: startup date [Fri Dec 28 12:50:07 CST 2018]; root of context hierarchy
2018-12-28 12:50:10.127 [main] INFO  org.springframework.web.servlet.handler.SimpleUrlHandlerMapping - Mapped URL path [/webjars/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2018-12-28 12:50:10.127 [main] INFO  org.springframework.web.servlet.handler.SimpleUrlHandlerMapping - Mapped URL path [/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2018-12-28 12:50:10.153 [main] INFO  org.springframework.web.servlet.handler.SimpleUrlHandlerMapping - Mapped URL path [/**/favicon.ico] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2018-12-28 12:50:10.317 [main] INFO  org.springframework.jmx.export.annotation.AnnotationMBeanExporter - Registering beans for JMX exposure on startup
2018-12-28 12:50:10.324 [main] INFO  org.springframework.context.support.DefaultLifecycleProcessor - Starting beans in phase 2147483647
2018-12-28 12:50:10.325 [main] INFO  springfox.documentation.spring.web.plugins.DocumentationPluginsBootstrapper - Context refreshed
2018-12-28 12:50:10.340 [main] INFO  springfox.documentation.spring.web.plugins.DocumentationPluginsBootstrapper - Found 1 custom documentation plugin(s)
2018-12-28 12:50:10.350 [main] INFO  springfox.documentation.spring.web.scanners.ApiListingReferenceScanner - Scanning for api listing references
2018-12-28 12:50:10.595 [main] INFO  org.springframework.boot.context.embedded.tomcat.TomcatEmbeddedServletContainer - Tomcat started on port(s): 8888 (http)
2018-12-28 12:50:10.600 [main] INFO  com.sunjian.Application - Started Application in 3.432 seconds (JVM running for 3.819)
2018-12-28 12:50:17.189 [http-nio-8888-exec-1] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring FrameworkServlet 'dispatcherServlet'
2018-12-28 12:50:17.189 [http-nio-8888-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - FrameworkServlet 'dispatcherServlet': initialization started
2018-12-28 12:50:17.203 [http-nio-8888-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - FrameworkServlet 'dispatcherServlet': initialization completed in 14 ms
2018-12-28 12:53:47.932 [http-nio-8888-exec-2] INFO  com.sunjian.controller.UserManager - 查看到的结果是1
2018-12-28 12:53:59.603 [http-nio-8888-exec-4] INFO  com.sunjian.controller.UserManager - cookies验证通过
2018-12-28 12:54:07.732 [http-nio-8888-exec-1] INFO  com.sunjian.controller.UserManager - cookies验证通过
2018-12-28 12:54:26.995 [http-nio-8888-exec-3] INFO  com.sunjian.controller.UserManager - cookies验证通过
2018-12-28 12:54:32.603 [http-nio-8888-exec-5] INFO  com.sunjian.controller.UserManager - cookies验证通过
2018-12-28 12:56:52.961 [main] INFO  com.sunjian.Application - Starting Application on sunjian-PC with PID 8396 (E:\Java\iworkspace\sjInterfaceTestForServer\target\classes started by sunjian in E:\Java\iworkspace\sjInterfaceTestForServer)
2018-12-28 12:56:52.963 [main] INFO  com.sunjian.Application - No active profile set, falling back to default profiles: default
2018-12-28 12:56:53.015 [main] INFO  o.s.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext - Refreshing org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@7e07db1f: startup date [Fri Dec 28 12:56:53 CST 2018]; root of context hierarchy
2018-12-28 12:56:53.749 [main] WARN  org.mybatis.spring.mapper.ClassPathMapperScanner - No MyBatis mapper was found in '[com.sunjian]' package. Please check your configuration.
2018-12-28 12:56:54.084 [main] INFO  o.s.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$cc94182d] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-12-28 12:56:54.385 [main] INFO  org.springframework.boot.context.embedded.tomcat.TomcatEmbeddedServletContainer - Tomcat initialized with port(s): 8888 (http)
2018-12-28 12:56:54.394 [main] INFO  org.apache.catalina.core.StandardService - Starting service Tomcat
2018-12-28 12:56:54.394 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet Engine: Apache Tomcat/7.0.69
2018-12-28 12:56:54.521 [localhost-startStop-1] INFO  org.apache.catalina.startup.TldConfig - At least one JAR was scanned for TLDs yet contained no TLDs. Enable debug logging for this logger for a complete list of JARs that were scanned but no TLDs were found in them. Skipping unneeded JARs during scanning can improve startup time and JSP compilation time.
2018-12-28 12:56:54.530 [localhost-startStop-1] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2018-12-28 12:56:54.531 [localhost-startStop-1] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 1516 ms
2018-12-28 12:56:54.622 [localhost-startStop-1] INFO  org.springframework.boot.web.servlet.ServletRegistrationBean - Mapping servlet: 'dispatcherServlet' to [/]
2018-12-28 12:56:54.623 [localhost-startStop-1] INFO  org.springframework.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'characterEncodingFilter' to: [/*]
2018-12-28 12:56:54.624 [localhost-startStop-1] INFO  org.springframework.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'hiddenHttpMethodFilter' to: [/*]
2018-12-28 12:56:54.624 [localhost-startStop-1] INFO  org.springframework.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'httpPutFormContentFilter' to: [/*]
2018-12-28 12:56:54.624 [localhost-startStop-1] INFO  org.springframework.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'requestContextFilter' to: [/*]
2018-12-28 12:56:55.320 [main] INFO  o.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/v1/getUserInfo],methods=[POST]}" onto public java.util.List<com.sunjian.model.User> com.sunjian.controller.UserManager.getUserInfo(javax.servlet.http.HttpServletRequest,com.sunjian.model.User)
2018-12-28 12:56:55.320 [main] INFO  o.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/v1/getOneUserInfo],methods=[GET]}" onto public com.sunjian.model.User com.sunjian.controller.UserManager.getOneUserInfo(javax.servlet.http.HttpServletRequest,java.lang.Integer)
2018-12-28 12:56:55.321 [main] INFO  o.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/v1/login],methods=[POST]}" onto public java.lang.Boolean com.sunjian.controller.UserManager.login(javax.servlet.http.HttpServletResponse,com.sunjian.model.User)
2018-12-28 12:56:55.321 [main] INFO  o.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/v1/updateUserInfo],methods=[POST]}" onto public int com.sunjian.controller.UserManager.updateUser(javax.servlet.http.HttpServletRequest,com.sunjian.model.User)
2018-12-28 12:56:55.321 [main] INFO  o.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/v1/addUser],methods=[POST]}" onto public boolean com.sunjian.controller.UserManager.addUser(javax.servlet.http.HttpServletRequest,com.sunjian.model.User)
2018-12-28 12:56:55.322 [main] INFO  o.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/v2/api-docs],methods=[GET],produces=[application/json || application/hal+json]}" onto public org.springframework.http.ResponseEntity<springfox.documentation.spring.web.json.Json> springfox.documentation.swagger2.web.Swagger2Controller.getDocumentation(java.lang.String,javax.servlet.http.HttpServletRequest)
2018-12-28 12:56:55.329 [main] INFO  o.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/swagger-resources/configuration/security]}" onto org.springframework.http.ResponseEntity<springfox.documentation.swagger.web.SecurityConfiguration> springfox.documentation.swagger.web.ApiResourceController.securityConfiguration()
